"Nivo";"Land";"Provincie/Staat";"County";"Plaats";"Plaats";"Lengtegraad";"Breedtegraad";"Zoom factor";"Pictogram";
0;België;;;;;E4.67;N50.64;4;
1;België;Antwerpen;;;;E4.661;N51.209;6;
2;België;Antwerpen;Aartselaar;;;E4.3875723386;N51.1348214372;7;
3;België;Antwerpen;Aartselaar;Aartselaar;;E4.3875723386;N51.1348214372;8;
2;België;Antwerpen;Antwerpen;;;E4.3992739328;N51.2212706482;7;
3;België;Antwerpen;Antwerpen;Antwerpen;;E4.3992739328;N51.2212706482;8;
3;België;Antwerpen;Antwerpen;Antwerpen-Noord;;E4.4272;N51.2241;13;
3;België;Antwerpen;Antwerpen;Berchem;;E4.4206832334;N51.1927697126;8;
3;België;Antwerpen;Antwerpen;Berendrecht;;E4.3137958562;N51.3429620865;8;
3;België;Antwerpen;Antwerpen;Borgerhout;;E4.4421761805;N51.2154090789;8;
3;België;Antwerpen;Antwerpen;Deurne;;E4.4690992863;N51.2233888105;8;
3;België;Antwerpen;Antwerpen;Ekeren;;E4.4180556994;N51.2770814611;8;
3;België;Antwerpen;Antwerpen;Ekeren Donk;;E4.4502;N51.2805;13;
3;België;Antwerpen;Antwerpen;Ekeren Mariaburg;;E4.4402;N51.2929;13;
3;België;Antwerpen;Antwerpen;Hoboken;;E4.3505963276;N51.1770502451;8;
3;België;Antwerpen;Antwerpen;Lillo;;E4.2917563188;N51.3059193445;8;
3;België;Antwerpen;Antwerpen;Linkeroever;;E4.3818;N51.2216;8;
3;België;Antwerpen;Antwerpen;Merksem;;E4.4410729101;N51.2420153193;8;
3;België;Antwerpen;Antwerpen;Wilrijk;;E4.4027856306;N51.1702151329;8;
3;België;Antwerpen;Antwerpen;Zandvliet;;E4.3070287852;N51.3598560592;8;
2;België;Antwerpen;Arendonk;;;E5.0865566437;N51.3206362231;7;
3;België;Antwerpen;Arendonk;Arendonk;;E5.0865566437;N51.3206362231;8;
2;België;Antwerpen;Baarle-Hertog;;;E4.9292234481;N51.4417097680;7;
3;België;Antwerpen;Baarle-Hertog;Baarle-Hertog;;E4.9292234481;N51.4417097680;8;
2;België;Antwerpen;Balen;;;E5.1750417267;N51.1721645315;7;
3;België;Antwerpen;Balen;Balen;;E5.1750417267;N51.1721645315;8;
3;België;Antwerpen;Balen;Olmen;;E5.1489562179;N51.1420196406;8;
2;België;Antwerpen;Beerse;;;E4.8548133251;N51.3143006235;7;
3;België;Antwerpen;Beerse;Beerse;;E4.8548133251;N51.3143006235;8;
3;België;Antwerpen;Beerse;Vlimmeren;;E4.7813550735;N51.2952459822;8;
2;België;Antwerpen;Berlaar;;;E4.6579447587;N51.1174153189;7;
3;België;Antwerpen;Berlaar;Berlaar;;E4.6579447587;N51.1174153189;8;
3;België;Antwerpen;Berlaar;Gestel;;E4.6751679729;N51.1282032386;8;
2;België;Antwerpen;Boechout;;;E4.4970755817;N51.1637049563;7;
3;België;Antwerpen;Boechout;Boechout;;E4.4970755817;N51.1637049563;8;
3;België;Antwerpen;Boechout;Vremde;;E4.5234750879;N51.1751515849;8;
2;België;Antwerpen;Bonheiden;;;E4.5490338054;N51.0217748963;7;
3;België;Antwerpen;Bonheiden;Bonheiden;;E4.5490338054;N51.0217748963;8;
3;België;Antwerpen;Bonheiden;Rijmenam;;E4.5833007612;N51.0009434197;8;
2;België;Antwerpen;Boom;;;E4.3660582880;N51.0874522886;7;
3;België;Antwerpen;Boom;Boom;;E4.3660582880;N51.0874522886;8;
2;België;Antwerpen;Bornem;;;E4.2416682443;N51.1001307097;7;
3;België;Antwerpen;Bornem;Bornem;;E4.2416682443;N51.1001307097;8;
3;België;Antwerpen;Bornem;Hingene;;E4.2693855942;N51.1035729007;8;
3;België;Antwerpen;Bornem;Mariekerke;;E4.1913005374;N51.0625823557;8;
3;België;Antwerpen;Bornem;Weert;;E4.1930103549;N51.1012370677;8;
2;België;Antwerpen;Borsbeek;;;E4.4854296690;N51.1941792762;7;
3;België;Antwerpen;Borsbeek;Borsbeek;;E4.4854296690;N51.1941792762;8;
2;België;Antwerpen;Brasschaat;;;E4.4862528130;N51.2875851347;7;
3;België;Antwerpen;Brasschaat;Brasschaat;;E4.4862528130;N51.2875851347;8;
3;België;Antwerpen;Brasschaat;Kaart;;E4.4796;N51.3021;8;
3;België;Antwerpen;Brasschaat;Maria-ter-Heide;;E4.5203;N51.3258;8;
3;België;Antwerpen;Brasschaat;Mariaburg;;E4.4461;N51.2934;10;
2;België;Antwerpen;Brecht;;;E4.6398370208;N51.3484961872;7;
3;België;Antwerpen;Brecht;Brecht;;E4.6398370208;N51.3484961872;8;
3;België;Antwerpen;Brecht;Sint-Job-in-'t-Goor;;E4.5832152909;N51.2925359566;8;
3;België;Antwerpen;Brecht;Sint-Lenaarts;;E4.6796291420;N51.3473287288;8;
2;België;Antwerpen;Dessel;;;E5.1142267854;N51.2391990426;7;
3;België;Antwerpen;Dessel;Dessel;;E5.1142267854;N51.2391990426;8;
2;België;Antwerpen;Duffel;;;E4.5057945984;N51.0953898907;7;
3;België;Antwerpen;Duffel;Duffel;;E4.5057945984;N51.0953898907;8;
2;België;Antwerpen;Edegem;;;E4.4452953542;N51.1544649470;7;
3;België;Antwerpen;Edegem;Edegem;;E4.4452953542;N51.1544649470;8;
3;België;Antwerpen;Edegem;Elsdonk;;E4.4297;N51.1643;9;
2;België;Antwerpen;Essen;;;E4.4725456750;N51.4646219525;7;
3;België;Antwerpen;Essen;Essen;;E4.4725456750;N51.4646219525;8;
2;België;Antwerpen;Geel;;;E4.9859773604;N51.1611340220;7;
3;België;Antwerpen;Geel;Geel;;E4.9859773604;N51.1611340220;8;
2;België;Antwerpen;Grobbendonk;;;E4.7382425198;N51.1902780239;7;
3;België;Antwerpen;Grobbendonk;Bouwel;;E4.7430679227;N51.1695349979;8;
3;België;Antwerpen;Grobbendonk;Grobbendonk;;E4.7382425198;N51.1902780239;8;
2;België;Antwerpen;Heist-op-den-Berg;;;E4.7279736793;N51.0754959425;7;
3;België;Antwerpen;Heist-op-den-Berg;Booischot;;E4.7789280798;N51.0527398699;8;
3;België;Antwerpen;Heist-op-den-Berg;Hallaar;;E4.7295425300;N51.0846329151;8;
3;België;Antwerpen;Heist-op-den-Berg;Heist;;E4.7246;N51.0772;8;
3;België;Antwerpen;Heist-op-den-Berg;Heist-op-den-Berg;;E4.7279736793;N51.0754959425;8;
3;België;Antwerpen;Heist-op-den-Berg;Itegem;;E4.7289704721;N51.1029720597;8;
3;België;Antwerpen;Heist-op-den-Berg;Schriek;;E4.6938981554;N51.0281959236;8;
3;België;Antwerpen;Heist-op-den-Berg;Wiekevorst;;E4.7947034501;N51.1092246043;8;
2;België;Antwerpen;Hemiksem;;;E4.3450357459;N51.1438993560;7;
3;België;Antwerpen;Hemiksem;Hemiksem;;E4.3450357459;N51.1438993560;8;
2;België;Antwerpen;Herentals;;;E4.8408624108;N51.1777862088;7;
3;België;Antwerpen;Herentals;Herentals;;E4.8408624108;N51.1777862088;8;
3;België;Antwerpen;Herentals;Morkhoven;;E4.8209286103;N51.1189247450;8;
3;België;Antwerpen;Herentals;Noorderwijk;;E4.8401458153;N51.1408721594;8;
4;België;Antwerpen;Herentals;Noorderwijk;Zandkapel;E4.8300;N51.1278;8;
3;België;Antwerpen;Herentals;Watervoort;;E4.8303;N51.2028;8;
2;België;Antwerpen;Herenthout;;;E4.7550667854;N51.1405885215;7;
3;België;Antwerpen;Herenthout;Herenthout;;E4.7550667854;N51.1405885215;8;
2;België;Antwerpen;Herselt;;;E4.8803053003;N51.0529269738;7;
3;België;Antwerpen;Herselt;Herselt;;E4.8803053003;N51.0529269738;8;
3;België;Antwerpen;Herselt;Ramsel;;E4.8326360365;N51.0323147318;8;
2;België;Antwerpen;Hoogstraten;;;E4.7615930416;N51.4013092471;7;
3;België;Antwerpen;Hoogstraten;Hoogstraten;;E4.7615930416;N51.4013092471;8;
3;België;Antwerpen;Hoogstraten;Meer;;E4.7363587637;N51.4427068233;8;
3;België;Antwerpen;Hoogstraten;Meerle;;E4.8038180705;N51.4742048805;8;
3;België;Antwerpen;Hoogstraten;Minderhout;;E4.7621747613;N51.4173685145;8;
3;België;Antwerpen;Hoogstraten;Wortel;;E4.7961908389;N51.3963090957;8;
2;België;Antwerpen;Hove;;;E4.4745481934;N51.1461007315;7;
3;België;Antwerpen;Hove;Hove;;E4.4745481934;N51.1461007315;8;
2;België;Antwerpen;Hulshout;;;E4.7879780510;N51.0758637456;7;
3;België;Antwerpen;Hulshout;Houtvenne;;E4.8086324227;N51.0417556978;8;
3;België;Antwerpen;Hulshout;Hulshout;;E4.7879780510;N51.0758637456;8;
3;België;Antwerpen;Hulshout;Westmeerbeek;;E4.8349177097;N51.0609810501;8;
2;België;Antwerpen;Kalmthout;;;E4.4766426532;N51.3831275049;7;
3;België;Antwerpen;Kalmthout;Heide;;E4.4601;N51.3654;8;
3;België;Antwerpen;Kalmthout;Kalmthout;;E4.4766426532;N51.3831275049;8;
2;België;Antwerpen;Kapellen;;;E4.4329897011;N51.3193183232;7;
3;België;Antwerpen;Kapellen;Kapellen;;E4.4329897011;N51.3193183232;8;
2;België;Antwerpen;Kasterlee;;;E4.9680787304;N51.2411632572;7;
3;België;Antwerpen;Kasterlee;Kasterlee;;E4.9680787304;N51.2411632572;8;
3;België;Antwerpen;Kasterlee;Lichtaart;;E4.9197212220;N51.2243023632;8;
3;België;Antwerpen;Kasterlee;Tielen;;E4.8968694391;N51.2414850519;8;
2;België;Antwerpen;Kontich;;;E4.4458640252;N51.1354805435;7;
3;België;Antwerpen;Kontich;Kontich;;E4.4458640252;N51.1354805435;8;
3;België;Antwerpen;Kontich;Waarloos;;E4.4545666206;N51.1055599855;8;
2;België;Antwerpen;Laakdal;;;E5.0208613828;N51.0754691666;7;
3;België;Antwerpen;Laakdal;Eindhout;;E5.0034183700;N51.1054983579;8;
3;België;Antwerpen;Laakdal;Laakdal;;E5.0208613828;N51.0754691666;8;
3;België;Antwerpen;Laakdal;Varendonk;;E4.9494543386;N51.0832141206;8;
3;België;Antwerpen;Laakdal;Veerle;;E4.9863880733;N51.0701716554;8;
3;België;Antwerpen;Laakdal;Vorst;;E5.0208613828;N51.0754691666;8;
2;België;Antwerpen;Lier;;;E4.5698144905;N51.1310820755;7;
3;België;Antwerpen;Lier;Koningshooikt;;E4.6104267231;N51.0948257409;8;
3;België;Antwerpen;Lier;Lier;;E4.5698144905;N51.1310820755;8;
2;België;Antwerpen;Lille;;;E4.8235556824;N51.2389856679;7;
3;België;Antwerpen;Lille;Gierle;;E4.8673568809;N51.2669607885;8;
3;België;Antwerpen;Lille;Lille;;E4.8235556824;N51.2389856679;8;
3;België;Antwerpen;Lille;Poederlee;;E4.8351468366;N51.2268239375;8;
3;België;Antwerpen;Lille;Wechelderzande;;E4.7865167099;N51.2634092115;8;
2;België;Antwerpen;Lint;;;E4.4938608748;N51.1272504328;7;
3;België;Antwerpen;Lint;Lint;;E4.4938608748;N51.1272504328;8;
2;België;Antwerpen;Malle;;;E4.6932839611;N51.2968508361;7;
3;België;Antwerpen;Malle;Malle;;E4.6932839611;N51.2968508361;8;
3;België;Antwerpen;Malle;Oostmalle;;E4.7329453027;N51.3012473659;8;
3;België;Antwerpen;Malle;Westmalle;;E4.6940576282;N51.2967768035;8;
2;België;Antwerpen;Mechelen;;;E4.4814920716;N51.0279089674;7;
3;België;Antwerpen;Mechelen;Heffen;;E4.4226584252;N51.0470615366;8;
3;België;Antwerpen;Mechelen;Hombeek;;E4.4415743927;N51.0152301566;8;
3;België;Antwerpen;Mechelen;Leest;;E4.4189356512;N51.0331302839;8;
3;België;Antwerpen;Mechelen;Mechelen;;E4.4814920716;N51.0279089674;8;
3;België;Antwerpen;Mechelen;Muizen;;E4.5146668460;N51.0112965129;8;
3;België;Antwerpen;Mechelen;Walem;;E4.4573468386;N51.0660968916;8;
2;België;Antwerpen;Meerhout;;;E5.0771481400;N51.1324949953;7;
3;België;Antwerpen;Meerhout;Meerhout;;E5.0771481400;N51.1324949953;8;
2;België;Antwerpen;Merksplas;;;E4.8628221701;N51.3580128275;7;
3;België;Antwerpen;Merksplas;Merksplas;;E4.8628221701;N51.3580128275;8;
2;België;Antwerpen;Mol;;;E5.1210131591;N51.1868317951;7;
3;België;Antwerpen;Mol;Mol;;E5.1210131591;N51.1868317951;8;
3;België;Antwerpen;Mol;Postel;;E5.1945;N51.2844;8;
2;België;Antwerpen;Mortsel;;;E4.4570468493;N51.1708878229;7;
3;België;Antwerpen;Mortsel;Mortsel;;E4.4570468493;N51.1708878229;8;
2;België;Antwerpen;Niel;;;E4.3263613374;N51.1094135549;7;
3;België;Antwerpen;Niel;Niel;;E4.3263613374;N51.1094135549;8;
2;België;Antwerpen;Nijlen;;;E4.6698602315;N51.1601358861;7;
3;België;Antwerpen;Nijlen;Bevel;;E4.6813694876;N51.1369959266;8;
3;België;Antwerpen;Nijlen;Kessel;;E4.6292292203;N51.1387407939;8;
3;België;Antwerpen;Nijlen;Nijlen;;E4.6698602315;N51.1601358861;8;
2;België;Antwerpen;Olen;;;E4.8594194853;N51.1433732981;7;
3;België;Antwerpen;Olen;Olen;;E4.8594194853;N51.1433732981;8;
2;België;Antwerpen;Oud-Turnhout;;;E4.9822438570;N51.3174297352;7;
3;België;Antwerpen;Oud-Turnhout;Oud-Turnhout;;E4.9822438570;N51.3174297352;8;
2;België;Antwerpen;Putte;;;E4.6309380439;N51.0564709991;7;
3;België;Antwerpen;Putte;Beerzel;;E4.6712793695;N51.0572909592;8;
3;België;Antwerpen;Putte;Putte;;E4.6309380439;N51.0564709991;8;
2;België;Antwerpen;Puurs;;;E4.2780755552;N51.0764785276;7;
3;België;Antwerpen;Puurs;Breendonk;;E4.3259772441;N51.0443699836;8;
3;België;Antwerpen;Puurs;Liezele;;E4.2806033158;N51.0600756911;8;
3;België;Antwerpen;Puurs;Puurs;;E4.2780755552;N51.0764785276;8;
3;België;Antwerpen;Puurs;Ruisbroek;;E4.3317889364;N51.0890467380;8;
2;België;Antwerpen;Ranst;;;E4.6038545162;N51.1814183470;7;
3;België;Antwerpen;Ranst;Broechem;;E4.6038545162;N51.1814183470;8;
3;België;Antwerpen;Ranst;Emblem;;E4.6069183554;N51.1625181515;8;
3;België;Antwerpen;Ranst;Oelegem;;E4.5975791146;N51.2110748277;8;
3;België;Antwerpen;Ranst;Ranst;;E4.6038545162;N51.1814183470;8;
2;België;Antwerpen;Ravels;;;E4.9944181127;N51.3715202016;7;
3;België;Antwerpen;Ravels;Poppel;;E5.0387141430;N51.4457889101;8;
3;België;Antwerpen;Ravels;Ravels;;E4.9944181127;N51.3715202016;8;
3;België;Antwerpen;Ravels;Weelde;;E5.0057926169;N51.4113756431;8;
2;België;Antwerpen;Retie;;;E5.0838570392;N51.2682404067;7;
3;België;Antwerpen;Retie;Retie;;E5.0838570392;N51.2682404067;8;
2;België;Antwerpen;Rijkevorsel;;;E4.7536459813;N51.3423474554;7;
3;België;Antwerpen;Rijkevorsel;Rijkevorsel;;E4.7536459813;N51.3423474554;8;
2;België;Antwerpen;Rumst;;;E4.4265471830;N51.0778916398;7;
3;België;Antwerpen;Rumst;Reet;;E4.4120287291;N51.1014936186;8;
3;België;Antwerpen;Rumst;Rumst;;E4.4265471830;N51.0778916398;8;
3;België;Antwerpen;Rumst;Terhagen;;E4.3971531550;N51.0797902203;8;
2;België;Antwerpen;Schelle;;;E4.3359878521;N51.1267648233;7;
3;België;Antwerpen;Schelle;Schelle;;E4.3359878521;N51.1267648233;8;
2;België;Antwerpen;Schilde;;;E4.5783388587;N51.2412217695;7;
3;België;Antwerpen;Schilde;'s-Gravenwezel;;E4.5544271151;N51.2631933174;8;
3;België;Antwerpen;Schilde;Schilde;;E4.5783388587;N51.2412217695;8;
2;België;Antwerpen;Schoten;;;E4.4977053857;N51.2515034024;7;
3;België;Antwerpen;Schoten;Schoten;;E4.4977053857;N51.2515034024;8;
2;België;Antwerpen;Sint-Amands;;;E4.2049942354;N51.0545659862;7;
3;België;Antwerpen;Sint-Amands;Lippelo;;E4.2628114429;N51.0430720215;8;
3;België;Antwerpen;Sint-Amands;Oppuurs;;E4.2444990923;N51.0661558269;8;
3;België;Antwerpen;Sint-Amands;Sint-Amands;;E4.2049942354;N51.0545659862;8;
2;België;Antwerpen;Sint-Katelijne-Waver;;;E4.5321260124;N51.0693424050;7;
3;België;Antwerpen;Sint-Katelijne-Waver;Onze-Lieve-Vrouw-Waver;;E4.5797329326;N51.0626147005;8;
3;België;Antwerpen;Sint-Katelijne-Waver;Sint-Katelijne-Waver;;E4.5321260124;N51.0693424050;8;
2;België;Antwerpen;Stabroek;;;E4.3693047202;N51.3347235577;7;
3;België;Antwerpen;Stabroek;Hoevenen;;E4.4070463130;N51.3071059512;8;
3;België;Antwerpen;Stabroek;Stabroek;;E4.3693047202;N51.3347235577;8;
2;België;Antwerpen;Turnhout;;;E4.9471157267;N51.3231074534;7;
3;België;Antwerpen;Turnhout;Turnhout;;E4.9471157267;N51.3231074534;8;
2;België;Antwerpen;Vorselaar;;;E4.7737026283;N51.2018288211;7;
3;België;Antwerpen;Vorselaar;Vorselaar;;E4.7737026283;N51.2018288211;8;
2;België;Antwerpen;Vosselaar;;;E4.8882049711;N51.3119745836;7;
3;België;Antwerpen;Vosselaar;Vosselaar;;E4.8882049711;N51.3119745836;8;
2;België;Antwerpen;Westerlo;;;E4.9122021492;N51.0902775913;7;
3;België;Antwerpen;Westerlo;Oevel;;E4.9047086579;N51.1387984919;8;
3;België;Antwerpen;Westerlo;Tongerlo;;E4.9157520602;N51.1057582633;8;
3;België;Antwerpen;Westerlo;Westerlo;;E4.9122021492;N51.0902775913;8;
3;België;Antwerpen;Westerlo;Zoerle-Parwijs;;E4.8727171352;N51.0872531149;8;
3;België;Antwerpen;Westerlo;Zoerle-Westerlo;;E4.8363;N51.0873;8;
2;België;Antwerpen;Wijnegem;;;E4.5238226395;N51.2278775116;7;
3;België;Antwerpen;Wijnegem;Wijnegem;;E4.5238226395;N51.2278775116;8;
2;België;Antwerpen;Willebroek;;;E4.3617655136;N51.0634698337;7;
3;België;Antwerpen;Willebroek;Blaasveld;;E4.3721784136;N51.0562428399;8;
3;België;Antwerpen;Willebroek;Heindonk;;E4.4071311825;N51.0665736849;8;
3;België;Antwerpen;Willebroek;Tisselt;;E4.3590608019;N51.0340398295;8;
3;België;Antwerpen;Willebroek;Willebroek;;E4.3617655136;N51.0634698337;8;
2;België;Antwerpen;Wommelgem;;;E4.5229830390;N51.2035379628;7;
3;België;Antwerpen;Wommelgem;Wommelgem;;E4.5229830390;N51.2035379628;8;
2;België;Antwerpen;Wuustwezel;;;E4.5990763107;N51.3919850449;7;
3;België;Antwerpen;Wuustwezel;Loenhout;;E4.6434777310;N51.3985592519;8;
3;België;Antwerpen;Wuustwezel;Wuustwezel;;E4.5990763107;N51.3919850449;8;
2;België;Antwerpen;Zandhoven;;;E4.6596935294;N51.2145602681;7;
3;België;Antwerpen;Zandhoven;Massenhoven;;E4.6358612136;N51.1989497113;8;
3;België;Antwerpen;Zandhoven;Pulderbos;;E4.6922165638;N51.2176844561;8;
3;België;Antwerpen;Zandhoven;Pulle;;E4.7140207740;N51.2050387400;8;
3;België;Antwerpen;Zandhoven;Viersel;;E4.6492388394;N51.1872335288;8;
3;België;Antwerpen;Zandhoven;Zandhoven;;E4.6596935294;N51.2145602681;8;
2;België;Antwerpen;Zoersel;;;E4.7117592026;N51.2670654913;7;
3;België;Antwerpen;Zoersel;Halle;;E4.6478350752;N51.2393700227;8;
3;België;Antwerpen;Zoersel;Sint-Antonius;;E4.6390;N51.2675;8;
3;België;Antwerpen;Zoersel;Zoersel;;E4.7117592026;N51.2670654913;8;
2;België;Antwerpen;Zwijndrecht;;;E4.3261489379;N51.2188944063;7;
3;België;Antwerpen;Zwijndrecht;Burcht;;E4.3452935963;N51.2012283995;8;
3;België;Antwerpen;Zwijndrecht;Zwijndrecht;;E4.3261489379;N51.2188944063;8;
1;België;Brussels hfdst. gew.;;;;E4.3697222222222222;N50.8369444444444;6;
2;België;Brussels hfdst. gew.;Anderlecht;;;E4.3291565495;N50.8391193266;7;
3;België;Brussels hfdst. gew.;Anderlecht;Anderlecht;;E4.3291565495;N50.8391193266;8;
2;België;Brussels hfdst. gew.;Brussel;;;E4.3521389993;N50.8467028664;7;
3;België;Brussels hfdst. gew.;Brussel;Brussel;;E4.3521389993;N50.8467028664;8;
3;België;Brussels hfdst. gew.;Brussel;Haren;;E4.4175043465;N50.8927195390;8;
3;België;Brussels hfdst. gew.;Brussel;Laken;;E4.3498561382;N50.8750193855;8;
3;België;Brussels hfdst. gew.;Brussel;Neder-Over-Heembeek;;E4.3882281029;N50.8998298324;8;
2;België;Brussels hfdst. gew.;Elsene;;;E4.3676873852;N50.8325454378;7;
3;België;Brussels hfdst. gew.;Elsene;Elsene;;E4.3676873852;N50.8325454378;8;
2;België;Brussels hfdst. gew.;Etterbeek;;;E4.3864689526;N50.8363825284;7;
3;België;Brussels hfdst. gew.;Etterbeek;Etterbeek;;E4.3864689526;N50.8363825284;8;
2;België;Brussels hfdst. gew.;Evere;;;E4.4032475250;N50.8725074683;7;
3;België;Brussels hfdst. gew.;Evere;Evere;;E4.4032475250;N50.8725074683;8;
2;België;Brussels hfdst. gew.;Ganshoren;;;E4.3079778421;N50.8698724405;7;
3;België;Brussels hfdst. gew.;Ganshoren;Ganshoren;;E4.3079778421;N50.8698724405;8;
2;België;Brussels hfdst. gew.;Jette;;;E4.3276590654;N50.8800659052;7;
3;België;Brussels hfdst. gew.;Jette;Jette;;E4.3276590654;N50.8800659052;8;
2;België;Brussels hfdst. gew.;Koekelberg;;;E4.3311980561;N50.8608835774;7;
3;België;Brussels hfdst. gew.;Koekelberg;Koekelberg;;E4.3311980561;N50.8608835774;8;
2;België;Brussels hfdst. gew.;Oudergem;;;E4.4273155113;N50.8170504291;7;
3;België;Brussels hfdst. gew.;Oudergem;Oudergem;;E4.4273155113;N50.8170504291;8;
2;België;Brussels hfdst. gew.;Schaarbeek;;;E4.3735398305;N50.8675774055;7;
3;België;Brussels hfdst. gew.;Schaarbeek;Schaarbeek;;E4.3735398305;N50.8675774055;8;
2;België;Brussels hfdst. gew.;Sint-Agatha-Berchem;;;E4.2950290041;N50.8651456270;7;
3;België;Brussels hfdst. gew.;Sint-Agatha-Berchem;Sint-Agatha-Berchem;;E4.2950290041;N50.8651456270;8;
2;België;Brussels hfdst. gew.;Sint-Gillis;;;E4.3457740387;N50.8244706972;7;
3;België;Brussels hfdst. gew.;Sint-Gillis;Sint-Gillis;;E4.3457740387;N50.8244706972;8;
2;België;Brussels hfdst. gew.;Sint-Jans-Molenbeek;;;E4.3388573154;N50.8552403380;7;
3;België;Brussels hfdst. gew.;Sint-Jans-Molenbeek;Sint-Jans-Molenbeek;;E4.3388573154;N50.8552403380;8;
2;België;Brussels hfdst. gew.;Sint-Joost-ten-Node;;;E4.3697037209;N50.8508031511;7;
3;België;Brussels hfdst. gew.;Sint-Joost-ten-Node;Sint-Joost-ten-Node;;E4.3697037209;N50.8508031511;8;
2;België;Brussels hfdst. gew.;Sint-Lambrechts-Woluwe;;;E4.4261563267;N50.8436151446;7;
3;België;Brussels hfdst. gew.;Sint-Lambrechts-Woluwe;Sint-Lambrechts-Woluwe;;E4.4261563267;N50.8436151446;8;
2;België;Brussels hfdst. gew.;Sint-Pieters-Woluwe;;;E4.4270712338;N50.8372501003;7;
3;België;Brussels hfdst. gew.;Sint-Pieters-Woluwe;Sint-Pieters-Woluwe;;E4.4270712338;N50.8372501003;8;
2;België;Brussels hfdst. gew.;Ukkel;;;E4.3332006895;N50.8035488492;7;
3;België;Brussels hfdst. gew.;Ukkel;Ukkel;;E4.3332006895;N50.8035488492;8;
2;België;Brussels hfdst. gew.;Vorst;;;E4.3191766016;N50.8112569227;7;
3;België;Brussels hfdst. gew.;Vorst;Vorst;;E4.3191766016;N50.8112569227;8;
2;België;Brussels hfdst. gew.;Watermaal-Bosvoorde;;;E4.4170359958;N50.7979702338;7;
3;België;Brussels hfdst. gew.;Watermaal-Bosvoorde;Watermaal-Bosvoorde;;E4.4170359958;N50.7979702338;8;
1;België;Henegouwen;;;;E3.9136111111111;N50.4836111111;6;
2;België;Henegouwen;'s-Gravenbrakel;;;E4.1366318916;N50.610888258;7;
3;België;Henegouwen;'s-Gravenbrakel;'s-Gravenbrakel;;E4.1366318916;N50.610888258;8;
3;België;Henegouwen;'s-Gravenbrakel;Hennuyères;;E4.1692789548;N50.6386916742;8;
3;België;Henegouwen;'s-Gravenbrakel;Henripont;;E4.1844261276;N50.5970027002;8;
3;België;Henegouwen;'s-Gravenbrakel;Petit-Roeulx-lez-Braine;;E4.0886388139;N50.6249515622;8;
3;België;Henegouwen;'s-Gravenbrakel;Ronquières;;E4.2212539279;N50.6088318350;8;
3;België;Henegouwen;'s-Gravenbrakel;Steenkerke;;E4.0690237586;N50.6426133653;8;
2;België;Henegouwen;Aat;;;E3.7771216356;N50.6305418211;7;
3;België;Henegouwen;Aat;Aat;;E3.7771216356;N50.6305418211;8;
3;België;Henegouwen;Aat;Arbre;;E3.8143442879;N50.6107569527;8;
3;België;Henegouwen;Aat;Bouvignies;;E3.7664129823;N50.6467505152;8;
3;België;Henegouwen;Aat;Gellingen;;E3.8760333344;N50.6566135821;8;
3;België;Henegouwen;Aat;Gibecq;;E3.8741049234;N50.6381756267;8;
3;België;Henegouwen;Aat;Houtaing;;E3.6818521569;N50.6373837851;8;
3;België;Henegouwen;Aat;Irchonwelz;;E3.7512045697;N50.6203296131;8;
3;België;Henegouwen;Aat;Isières;;E3.8188273772;N50.6626517192;8;
3;België;Henegouwen;Aat;Lanquesaint;;E3.8035119928;N50.6541279259;8;
3;België;Henegouwen;Aat;Ligne;;E3.7049781686;N50.6214246917;8;
3;België;Henegouwen;Aat;Maffle;;E3.8042501001;N50.6160128813;8;
3;België;Henegouwen;Aat;Mainvault;;E3.7164700366;N50.6489099058;8;
3;België;Henegouwen;Aat;Meslin-l'Évêque;;E3.8465613950;N50.6488440727;8;
3;België;Henegouwen;Aat;Moulbaix;;E3.7145758027;N50.6018798138;8;
3;België;Henegouwen;Aat;Ormeignies;;E3.7522345856;N50.5955217158;8;
3;België;Henegouwen;Aat;Ostiches;;E3.7589330126;N50.6785371447;8;
3;België;Henegouwen;Aat;Rebaix;;E3.7833549813;N50.6602320036;8;
3;België;Henegouwen;Aat;Villers-Notre-Dame;;E3.7348442045;N50.6179045093;8;
3;België;Henegouwen;Aat;Villers-Saint-Amand;;E3.7299817043;N50.6221933883;8;
2;België;Henegouwen;Aiseau-Presles;;;E4.5711516773;N50.4165544959;7;
3;België;Henegouwen;Aiseau-Presles;Aiseau;;E4.5875138181;N50.4100336989;8;
3;België;Henegouwen;Aiseau-Presles;Aiseau-Presles;;E4.5711516773;N50.4165544959;8;
3;België;Henegouwen;Aiseau-Presles;Pont-de-Loup;;E4.5437860557;N50.4170306341;8;
3;België;Henegouwen;Aiseau-Presles;Presles;;E4.5778402539;N50.3858674113;8;
3;België;Henegouwen;Aiseau-Presles;Roselies;;E4.5711516773;N50.4165544959;8;
2;België;Henegouwen;Anderlues;;;E4.2708910723;N50.4067300113;7;
3;België;Henegouwen;Anderlues;Anderlues;;E4.2708910723;N50.4067300113;8;
2;België;Henegouwen;Antoing;;;E3.4488660724;N50.5657261373;7;
3;België;Henegouwen;Antoing;Antoing;;E3.4488660724;N50.5657261373;8;
3;België;Henegouwen;Antoing;Bruyelle;;E3.4268538990;N50.5574767184;8;
3;België;Henegouwen;Antoing;Calonne;;E3.4394622367;N50.5766383640;8;
